STATE OF ARIZONA REGISTRATION REPORT,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Page: 1,
"2020 General Election - November 03, 2020",,,,,,,,,,,,,,,,,,
Compiled and Issued by the Arizona Secretary of State,,,,,,,,,,,,,,,,,,
Active,,,,,,,,,,,,,,,,,,
County,Precincts,,Date/Period,,,Democratic,,,Libertarian,Republican,Other,,Total,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Legislative District 23,,,,,,,,,,,,,,,,,,
Maricopa,,,,57,"3,511",,,157,,"5,707",,"6,293",,"15,668",,,,
Total:,,,,57,"3,511",,,157,,"5,707",,"6,293",,"15,668",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 24,,,,,,,,,,,,,,,,,,
Maricopa,,,,40,"7,566",,,235,,"3,411",,"8,833",,"20,045",,,,
Total:,,,,40,"7,566",,,235,,"3,411",,"8,833",,"20,045",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 25,,,,,,,,,,,,,,,,,,
Maricopa,,,,42,"3,599",,,175,,"5,154",,"6,569",,"15,497",,,,
Total:,,,,42,"3,599",,,175,,"5,154",,"6,569",,"15,497",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 26,,,,,,,,,,,,,,,,,,
Maricopa,,,,34,"7,663",,,326,,"4,191",,"10,355",,"22,535",,,,
Total:,,,,34,"7,663",,,326,,"4,191",,"10,355",,"22,535",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 27,,,,,,,,,,,,,,,,,,
Maricopa,,,,37,"5,600",,,107,,"1,674",,"6,116",,"13,497",,,,
Total:,,,,37,"5,600",,,107,,"1,674",,"6,116",,"13,497",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 28,,,,,,,,,,,,,,,,,,
Maricopa,,,,57,"4,259",,,195,,"3,981",,"6,302",,"14,737",,,,
Total:,,,,57,"4,259",,,195,,"3,981",,"6,302",,"14,737",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 29,,,,,,,,,,,,,,,,,,
Maricopa,,,,33,"4,326",,,119,,"1,873",,"5,709",,"12,027",,,,
Total:,,,,33,"4,326",,,119,,"1,873",,"5,709",,"12,027",,,,
,,,,,,,,,,,,,,,,,,
Legislative District 30,,,,,,,,,,,,,,,,,,
Maricopa,,,,29,"5,110",,,110,,"2,261",,"7,276",,"14,757",,,,
Total:,,,,29,"5,110",,,110,,"2,261",,"7,276",,"14,757",,,,
,,,,,,,,,,,,,,,,,,
State Total:,,,,1489,"128,453",,,"4,626",,"120,824",,"200,265",,"454,168",,,,
